Address,Area,Dorms,Baths,Parking Slots,Condominio,IPTU,Price
"Rua Senador Vergueiro, Flamengo","
        140 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.320,R$ 2.455,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        110 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.300,R$ 166,"
    R$ 790.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        97 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.076,R$ 2.044,"
    R$ 1.100.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        130 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.100,R$ 3.800,"
    R$ 950.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        117 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.300,R$ 2.000,"
    R$ 1.200.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        103 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 860,R$ 1.837,"
    R$ 650.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        120 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.200,R$ 2.094,"
    R$ 1.100.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        124 m²
        ","
        2 
        ","
        3 
        ","
        2 
        ",R$ 1.800,NULL,"
    R$ 1.580.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        140 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.500,R$ 4.000,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        97 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.190,R$ 2.085,"
    R$ 1.100.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        97 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 874,R$ 2.326,"
    R$ 798.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        100 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.070,R$ 1.300,"
    R$ 947.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        110 m²
        ","
        2 
        ","
        4 
        ","
        1 
        ",R$ 1.200,R$ 3.286,"
    R$ 1.100.000
    /venda"
"Rua Carvalho Alvim, Tijuca","
        62 - 108 m²
        ","
        1 - 3 
        ","
        2 - 3 
        ","
        1 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua João Líra, Leblon","
        129 - 256 m²
        ","
        3 - 5 
        ","
        4 - 6 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 3.247.000
    /venda"
"Rua Amoroso Costa, Tijuca","
        62 - 148 m²
        ","
        2 - 4 
        ","
        1 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Senador Vergueiro, Flamengo","
        124 m²
        ","
        2 
        ","
        3 
        ","
        2 
        ",R$ 1.901,R$ 397,"
    R$ 1.450.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        134 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.400,R$ 4.510,"
    R$ 1.350.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.038,R$ 2.437,"
    R$ 890.000
    /venda"
"Flamengo, Rio de Janeiro","
        140 m²
        ","
        2 
        ","
        3 
        ",NULL,R$ 1.500,NULL,"
    R$ 972.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        101 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.100,NULL,"
    R$ 1.450.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        150 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.280,R$ 1.780,"
    R$ 1.450.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        120 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.000,R$ 1.888,"
    R$ 800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        97 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.190,R$ 2.085,"
    R$ 1.100.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        97 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.179,R$ 251,"
    R$ 1.050.000
    /venda"
"Flamengo, Rio de Janeiro","
        150 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 2.100,R$ 318,"
    R$ 1.880.000
    /venda"
"Flamengo, Rio de Janeiro","
        110 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.016,R$ 238,"
    R$ 850.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        107 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.300,R$ 2.521,"
    R$ 1.100.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        120 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.309,R$ 2.509,"
    R$ 1.300.000
    /venda"
"Flamengo, Rio de Janeiro","
        124 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 1.729,R$ 397,"
    R$ 1.450.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        140 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.650,R$ 317,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        97 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 900,R$ 1.200.000,"
    R$ 800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        131 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.972,R$ 2.990,"
    R$ 1.340.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        115 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.437,R$ 2.101,"
    R$ 1.200.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 900,R$ 1.200,"
    R$ 980.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        110 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 1.900,NULL,"
    R$ 780.000
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.100,R$ 190,"
    R$ 940.000
    /venda"
"Rua Oito de Dezembro, Tijuca","
        74 - 99 m²
        ","
        2 - 3 
        ","
        1 
        ",NULL,NULL,NULL,"
    R$ 388.500
    /venda"
"Rua Pontes Correia, Andaraí","
        61 - 140 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 430.000
    /venda"
"Rua Comendador Queiroz, Icaraí","
        92 - 214 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        1 - 3 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Senador Vergueiro, Flamengo","
        127 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.200,R$ 124,"
    R$ 1.200.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        107 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.300.000,R$ 2.403,"
    R$ 930.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        101 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 990,R$ 2.200,"
    R$ 849.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        150 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.061,R$ 3.189,"
    R$ 2.300.000
    /venda"
"Flamengo, Rio de Janeiro","
        140 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.400,R$ 225,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        150 m²
        ","
        4 
        ","
        2 
        ",NULL,R$ 1.800,R$ 2.637,"
    R$ 1.880.000
    /venda"
"Flamengo, Rio de Janeiro","
        124 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 1.364,R$ 201,"
    R$ 1.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.850,R$ 2.437,"
    R$ 950.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        150 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.450,R$ 3.189,"
    R$ 1.980.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        115 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 764,R$ 1.766,"
    R$ 895.000
    /venda"
"Flamengo, Rio de Janeiro","
        130 m²
        ","
        2 
        ","
        1 
        ",NULL,R$ 1.400,R$ 450,"
    R$ 998.000
    /venda"
"Flamengo, Rio de Janeiro","
        139 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.600,R$ 1.870,"
    R$ 1.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        131 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.719,R$ 2.559,"
    R$ 1.419.000
    /venda"
"Flamengo, Rio de Janeiro","
        107 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 1.252,R$ 1.955,"
    R$ 930.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        150 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.800,R$ 3.189,"
    R$ 2.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        110 m²
        ","
        4 
        ","
        1 
        ",NULL,R$ 1.235,R$ 350,"
    R$ 980.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        101 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.007,R$ 238,"
    R$ 850.000
    /venda"
"Flamengo, Rio de Janeiro","
        149 m²
        ","
        4 
        ","
        2 
        ",NULL,R$ 1.400,R$ 1.972,"
    R$ 1.400.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        145 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 1.500,R$ 2.200,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        150 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 3.831,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        100 m²
        ","
        3 
        ","
        4 
        ",NULL,R$ 1.038,R$ 2.400,"
    R$ 890.000
    /venda"
"Rua Álvares de Azevedo, Icaraí","
        71 - 274 m²
        ","
        2 
        ","
        1 - 3 
        ","
        2 
        ",NULL,NULL,"
    Sob consulta
  "
"Avenida Prefeito Sylvio Picanço, Charitas","
        113 m²
        ","
        3 - 4 
        ","
        1 - 4 
        ","
        2 - 3 
        ",NULL,NULL,"
    R$ 1.150.000
    /venda"
"Rua Doutor Carlos Halfeld, Icaraí","
        78 - 111 m²
        ","
        2 - 3 
        ","
        2 
        ",NULL,NULL,NULL,"
    R$ 595.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        140 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.890,R$ 330,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        105 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.000,R$ 2.384,"
    R$ 850.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        120 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.180,R$ 1.200,"
    R$ 1.100.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        134 m²
        ","
        3 
        ","
        3 
        ",NULL,NULL,NULL,"
    R$ 635.000
    /venda"
"Rua das Laranjeiras, Laranjeiras","
        71 - 201 m²
        ","
        2 - 4 
        ","
        1 
        ",NULL,NULL,NULL,"
    Sob consulta
  "
"Rua Urbano Santos, Urca","
        163 - 165 m²
        ","
        3 
        ","
        3 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 1.855.000
    /venda"
"Avenida Lauro Sodré, Botafogo","
        72 - 339 m²
        ","
        2 - 4 
        ","
        1 - 2 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Senador Vergueiro, Flamengo","
        218 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 1.800,R$ 480,"
    R$ 1.870.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        230 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 3.068,"
    R$ 2.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        220 m²
        ","
        4 
        ","
        2 
        ",NULL,R$ 1.740,R$ 3.068,"
    R$ 1.880.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        200 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.100,R$ 3.200,"
    R$ 1.350.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        220 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 1.700,NULL,"
    R$ 1.900.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        190 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.800,R$ 3.800,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        218 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.800,R$ 478,"
    R$ 1.870.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        180 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.000,R$ 4.400,"
    R$ 1.490.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        198 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.550,R$ 4.729,"
    R$ 2.000.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        230 m²
        ","
        4 
        ","
        7 
        ","
        1 
        ",R$ 1.400,R$ 270,"
    R$ 1.783.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        220 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.560,R$ 4.362,"
    R$ 2.400.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        190 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 850,NULL,"
    R$ 1.680.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        218 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.500,R$ 4.690,"
    R$ 1.900.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        160 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.600,R$ 2.648,"
    R$ 840.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        160 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.230,R$ 245,"
    R$ 1.350.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        160 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 1.701,R$ 3.890,"
    R$ 1.980.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        171 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.090,NULL,"
    R$ 1.490.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        153 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 1.600,R$ 3.899,"
    R$ 840.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        218 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 2.018,R$ 487,"
    R$ 1.900.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        220 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 1.800,R$ 310,"
    R$ 1.880.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        220 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 1.900,R$ 4.000,"
    R$ 1.878.000
    /venda"
"Rua Dona Mariana, Botafogo","
        109 - 209 m²
        ","
        3 - 4 
        ","
        2 - 4 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua São Clemente, Botafogo","
        244 m²
        ","
        2 - 4 
        ","
        2 - 4 
        ","
        1 - 3 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Carvalho Azevedo, Lagoa","
        109 - 179 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        2 
        ",NULL,NULL,"
    R$ 1.943.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        155 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.185,R$ 382,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        213 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.500,R$ 5.000,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        220 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.500,R$ 500,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        180 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 850,R$ 255,"
    R$ 1.400.000
    /venda"
"Flamengo, Rio de Janeiro","
        170 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.300,R$ 2.799,"
    R$ 1.400.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        167 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 3.247,"
    R$ 1.380.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        205 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.181,R$ 4.624,"
    R$ 2.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        190 m²
        ","
        4 
        ","
        2 
        ",NULL,R$ 850,R$ 2.545,"
    R$ 1.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        163 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.000,R$ 2.300,"
    R$ 1.450.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        230 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.800,R$ 2.741,"
    R$ 2.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        190 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 850,R$ 2.350,"
    R$ 1.650.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        218 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.655,R$ 4.690,"
    R$ 2.230.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        165 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.590,R$ 1.456,"
    R$ 1.450.000
    /venda"
"Flamengo, Rio de Janeiro","
        220 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.300,R$ 185,"
    R$ 2.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        170 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 2.180,R$ 274,"
    R$ 1.880.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        183 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.823,R$ 4.006,"
    R$ 1.950.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        263 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 1.500,R$ 4.500,"
    R$ 1.850.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        190 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 900,NULL,"
    R$ 1.680.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        220 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 1.556,NULL,"
    R$ 2.250.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        183 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 1.200,R$ 2.626,"
    R$ 1.650.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        167 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 850,R$ 2.395,"
    R$ 1.680.000
    /venda"
"Rua Ildefonso Simões Lópes, Lagoa","
        185 - 291 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",NULL,NULL,"
    R$ 2.715.900
    /venda"
"Avenida Borges de Medeiros, Lagoa","
        200 - 316 m²
        ","
        3 - 4 
        ","
        3 - 4 
        ","
        2 - 4 
        ",NULL,NULL,"
    R$ 4.880.000
    /venda"
"Avenida Alexandre Ferreira, Lagoa","
        88 - 182 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.387.566
    /venda"
"Flamengo, Rio de Janeiro","
        198 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 1.600,R$ 491,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        157 m²
        ","
        3 
        ","
        5 
        ","
        1 
        ",R$ 1.450,R$ 3.136,"
    R$ 2.350.000
    /venda"
"Flamengo, Rio de Janeiro","
        160 m²
        ","
        3 
        ","
        5 
        ","
        1 
        ",R$ 1.500,R$ 320,"
    R$ 1.985.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        218 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.550,R$ 3.870,"
    R$ 2.240.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        220 m²
        ","
        4 
        ","
        2 
        ",NULL,R$ 2.088,R$ 318,"
    R$ 1.880.000
    /venda"
"Flamengo, Rio de Janeiro","
        218 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.828,R$ 4.425,"
    R$ 2.100.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        152 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 985,NULL,"
    R$ 1.100.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        217 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.650,R$ 4.000,"
    R$ 2.250.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        218 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.000,R$ 487,"
    R$ 2.250.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        185 m²
        ","
        4 
        ","
        5 
        ",NULL,R$ 1.700,R$ 4.446,"
    R$ 1.700.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        183 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.800,NULL,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        171 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.750,R$ 2.400,"
    R$ 1.490.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        171 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.800,NULL,"
    R$ 1.490.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        183 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.960,R$ 4.406,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        167 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.050,R$ 3.247,"
    R$ 1.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        178 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.100,R$ 340,"
    R$ 1.680.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        200 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.500,R$ 400,"
    R$ 1.900.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        170 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.380,R$ 4.260,"
    R$ 1.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        190 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 1.000,R$ 2.322,"
    R$ 1.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        191 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.200,R$ 3.000,"
    R$ 1.450.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        260 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.800,NULL,"
    R$ 2.200.000
    /venda"
"Rua Marquês de Valença, Tijuca","
        70 - 221 m²
        ","
        2 - 4 
        ","
        2 - 3 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Avenida Borges de Medeiros, Lagoa","
        164 m²
        ","
        3 - 5 
        ","
        4 - 7 
        ","
        2 - 3 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Prudente de Morais, Ipanema","
        89 - 185 m²
        ","
        2 
        ","
        1 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 2.542.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        263 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.655,R$ 6.130,"
    R$ 2.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        180 m²
        ","
        4 
        ","
        2 
        ",NULL,R$ 2.079,R$ 2.966,"
    R$ 1.880.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        218 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.700,R$ 600,"
    R$ 1.900.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        180 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 800,R$ 1.800,"
    R$ 1.679.000
    /venda"
"Flamengo, Rio de Janeiro","
        218 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.500,R$ 3.500,"
    R$ 2.250.000
    /venda"
"Flamengo, Rio de Janeiro","
        218 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.500,R$ 3.450,"
    R$ 2.250.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        263 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 1.655,R$ 6.139,"
    R$ 2.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        170 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.500,R$ 3.247,"
    R$ 1.490.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        185 m²
        ","
        4 
        ","
        4 
        ",NULL,R$ 1.560,R$ 4.015,"
    R$ 1.700.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        220 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.740,R$ 3.800,"
    R$ 1.880.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        155 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.500,R$ 289,"
    R$ 1.630.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        167 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 1.200,R$ 3.247,"
    R$ 1.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        152 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.200,R$ 3.730,"
    R$ 1.100.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        218 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.536,R$ 3.500,"
    R$ 1.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        171 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.000,R$ 400,"
    R$ 1.490.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        263 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.380,NULL,"
    R$ 1.850.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        263 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.655,R$ 6.139,"
    R$ 2.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        230 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 3.068,"
    R$ 2.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        157 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 1.500,R$ 3.839,"
    R$ 2.380.000
    /venda"
