Address,Area,Dorms,Baths,Parking Slots,Condominio,IPTU,Price
"Avenida Oswaldo Cruz, Flamengo","
        342 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.400,R$ 939,"
    R$ 2.500.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        380 m²
        ","
        4 
        ","
        1 
        ","
        2 
        ",R$ 1,R$ 1,"
    R$ 3.605.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        5 
        ","
        1 
        ","
        1 
        ",R$ 2.322,R$ 550,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        359 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.300,R$ 9.464,"
    R$ 3.500.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        342 m²
        ","
        3 
        ","
        5 
        ","
        1 
        ",R$ 2.600,R$ 920,"
    R$ 2.200.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        250 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.020,R$ 500,"
    R$ 2.030.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        372 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.674,R$ 10.758,"
    R$ 2.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 569,R$ 4.427,"
    R$ 2.300.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        310 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        390 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 2.400,R$ 6.895,"
    R$ 3.690.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        372 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",NULL,NULL,"
    R$ 2.700.000
    /venda"
"Flamengo, Rio de Janeiro","
        318 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 4.500,R$ 10.154,"
    R$ 3.400.000
    /venda"
"Flamengo, Rio de Janeiro","
        312 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.500,R$ 7.780,"
    R$ 3.700.000
    /venda"
"Flamengo, Rio de Janeiro","
        372 m²
        ","
        4 
        ","
        1 
        ","
        2 
        ",R$ 3.100,R$ 8.929,"
    R$ 3.000.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        360 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.500,R$ 850,"
    R$ 2.650.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.400,R$ 700,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        342 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 2.870,R$ 930,"
    R$ 2.350.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        372 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.300,R$ 10.540,"
    R$ 3.550.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        380 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.800,R$ 8.500,"
    R$ 3.500.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        340 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.840,R$ 753,"
    R$ 2.160.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.400,R$ 700,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        1 
        ","
        2 
        ",R$ 2.466,R$ 7.563,"
    R$ 2.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        372 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 3.748,R$ 10.310,"
    R$ 2.698.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        372 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 3.500,R$ 998,"
    R$ 3.400.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        342 m²
        ","
        4 
        ","
        6 
        ","
        1 
        ",R$ 2.500,R$ 900,"
    R$ 2.300.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.600,R$ 788,"
    R$ 2.400.000
    /venda"
"Flamengo, Rio de Janeiro","
        400 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.700,R$ 3.000,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        400 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.100,R$ 700,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        380 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.670,R$ 1.054,"
    R$ 2.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        372 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.670,R$ 1.030,"
    R$ 2.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        342 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.600,R$ 9.390,"
    R$ 2.300.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        380 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.500,R$ 750,"
    R$ 2.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.700,R$ 7.617,"
    R$ 1.899.000
    /venda"
"Flamengo, Rio de Janeiro","
        342 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 2.600,R$ 11.160,"
    R$ 2.300.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        342 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.600,R$ 9.300,"
    R$ 2.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        360 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.500,NULL,"
    R$ 2.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 6.000,R$ 700,"
    R$ 2.600.000
    /venda"
"Flamengo, Rio de Janeiro","
        350 m²
        ","
        5 
        ","
        2 
        ","
        1 
        ",R$ 2.050,R$ 4.210,"
    R$ 2.850.000
    /venda"
"Flamengo, Rio de Janeiro","
        360 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 4.500,NULL,"
    R$ 2.400.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.995,R$ 720,"
    R$ 2.199.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        372 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 3.674,NULL,"
    R$ 3.200.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        372 m²
        ","
        3 
        ","
        4 
        ","
        3 
        ",R$ 3.674,R$ 10.750,"
    R$ 2.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        352 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 3.600,R$ 900,"
    R$ 2.400.000
    /venda"
