Address,Area,Dorms,Baths,Parking Slots,Condominio,IPTU,Price
"Flamengo, Rio de Janeiro","
        525 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 4.000,R$ 1.700,"
    R$ 4.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 4.400,R$ 17.854,"
    R$ 5.250.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        4 
        ",NULL,R$ 4.400,R$ 18.302,"
    R$ 4.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        436 m²
        ","
        6 
        ","
        4 
        ","
        2 
        ",R$ 5.131,R$ 1.528,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        436 m²
        ","
        6 
        ","
        1 
        ","
        2 
        ",R$ 6.265,R$ 14.827,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        398 m²
        ","
        4 
        ","
        8 
        ","
        3 
        ",R$ 5.200,R$ 8.800,"
    R$ 4.980.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        400 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 3.100,R$ 2.229,"
    R$ 6.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        5 
        ","
        5 
        ","
        2 
        ",R$ 4.000,R$ 1.400,"
    R$ 3.199.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        427 m²
        ","
        3 
        ","
        5 
        ","
        2 
        ",R$ 4.100,R$ 1.770,"
    R$ 6.399.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        436 m²
        ","
        4 
        ","
        7 
        ","
        2 
        ",R$ 6.500,R$ 1.500,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        330 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 2.850,R$ 1.189,"
    R$ 3.750.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        427 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 5.000,R$ 48.000,"
    R$ 1.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 4.400,R$ 17.610,"
    R$ 2.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 4.400,R$ 1.654,"
    R$ 4.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 4.400,R$ 1.777,"
    R$ 3.199.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        380 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 2.300,NULL,"
    R$ 6.000.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 4.400,R$ 1.695,"
    R$ 2.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        476 m²
        ","
        5 
        ","
        3 
        ","
        1 
        ",R$ 3.500,R$ 12.000,"
    R$ 5.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        427 m²
        ","
        4 
        ","
        3 
        ","
        3 
        ",R$ 3.772,R$ 1.816,"
    R$ 4.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        457 m²
        ","
        3 
        ","
        5 
        ","
        1 
        ",R$ 3.100,R$ 26.400,"
    R$ 6.500.000
    /venda"
"Botafogo, Rio de Janeiro","
        500 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 4.400,R$ 1.790,"
    R$ 2.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        413 m²
        ","
        3 
        ","
        5 
        ","
        3 
        ",R$ 3.800,R$ 1.394,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        435 m²
        ","
        6 
        ","
        3 
        ","
        1 
        ",R$ 6.265,R$ 1.465,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        305 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",NULL,NULL,"
    R$ 2.780.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 5.000,R$ 18.302,"
    R$ 5.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 4.400,R$ 1.695,"
    R$ 2.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 4.400,R$ 1.830,"
    R$ 2.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        330 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.000,NULL,"
    R$ 4.199.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        436 m²
        ","
        6 
        ","
        5 
        ","
        2 
        ",R$ 6.000,R$ 14.000,"
    R$ 3.799.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        4 
        ","
        6 
        ","
        1 
        ",R$ 3.300,R$ 15.071,"
    R$ 3.799.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        453 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 3.872,R$ 1.586,"
    R$ 3.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        5 
        ","
        6 
        ","
        2 
        ",R$ 4.400,R$ 17.771,"
    R$ 2.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        440 m²
        ","
        4 
        ","
        5 
        ","
        3 
        ",R$ 5.000,NULL,"
    R$ 5.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        525 m²
        ","
        5 
        ","
        3 
        ","
        2 
        ",R$ 4.000,R$ 16.000,"
    R$ 2.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        535 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 4.000,R$ 17.000,"
    R$ 5.250.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 4.000,R$ 1.761,"
    R$ 4.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        700 m²
        ","
        5 
        ","
        6 
        ","
        2 
        ",R$ 5.000,R$ 20.000,"
    R$ 9.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        662 m²
        ","
        3 
        ","
        5 
        ","
        2 
        ",R$ 3.500,R$ 2.180,"
    R$ 6.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        3 
        ","
        6 
        ","
        2 
        ",R$ 3.500,NULL,"
    R$ 7.950.000
    /venda"
"Flamengo, Rio de Janeiro","
        436 m²
        ","
        6 
        ","
        4 
        ","
        2 
        ",R$ 637.597,R$ 1.427,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 4.488,R$ 1.830,"
    R$ 3.199.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        413 m²
        ","
        3 
        ","
        3 
        ","
        3 
        ",R$ 3.850,NULL,"
    R$ 3.400.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        3 
        ","
        6 
        ","
        2 
        ",R$ 3.500,NULL,"
    R$ 7.950.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        453 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 3.872,R$ 15.000,"
    R$ 3.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        500 m²
        ","
        3 
        ","
        4 
        ","
        2 
        ",R$ 2.800,NULL,"
    R$ 6.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        450 m²
        ","
        5 
        ","
        4 
        ","
        3 
        ",R$ 3.772,R$ 1.816,"
    R$ 3.000.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        490 m²
        ","
        2 
        ","
        3 
        ","
        2 
        ",R$ 3.637,R$ 15.613,"
    R$ 4.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        500 m²
        ","
        2 
        ","
        2 
        ","
        2 
        ",R$ 3.700,R$ 1.600,"
    R$ 5.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        476 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 4.860,R$ 1.481,"
    R$ 5.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        427 m²
        ","
        3 
        ","
        4 
        ","
        2 
        ",R$ 5.200,R$ 1.400,"
    R$ 4.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        457 m²
        ","
        3 
        ","
        5 
        ","
        2 
        ",R$ 3.100,R$ 2.300,"
    R$ 6.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        332 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 2.800,R$ 1.100,"
    R$ 4.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        332 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 2.680,R$ 880,"
    R$ 3.750.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        437 m²
        ","
        6 
        ","
        4 
        ","
        2 
        ",R$ 5.000,R$ 13.000,"
    R$ 3.800.000
    /venda"
"Flamengo, Rio de Janeiro","
        500 m²
        ","
        5 
        ","
        3 
        ","
        1 
        ",R$ 4.400,R$ 1.800,"
    R$ 2.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 3.100,NULL,"
    R$ 4.850.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        500 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",NULL,NULL,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        780 m²
        ","
        6 
        ","
        6 
        ","
        2 
        ",R$ 3.500,R$ 2.209,"
    R$ 7.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 4.000,R$ 8.900,"
    R$ 4.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        413 m²
        ","
        3 
        ","
        3 
        ","
        3 
        ",R$ 3.850,NULL,"
    R$ 3.800.000
    /venda"
